ID via;TIPO;Via;Tipo via
2336;3;DAVIDE SESIA;Pza
2337;1;STAMIRA D'ANCONA;Via
2338;1;TERENZIO MAMIANI;Via
2339;1;SCIPIONE PIATTOLI;Via
2340;1;SCUTARI;Via
2341;1;PROSPERO FINZI;Via
2342;1;ERNESTO BREDA;Via
2343;1;ANTONIO ANGELERI;Via
2344;1;TORCELLO;Via
2345;1;BERNARDO RUCELLAI;Via
2346;1;SOLONE;Via
2347;1;OTTAVIANO VIMERCATI;Via
2348;1;PERICLE;Via
2349;1;FRATELLI BRESSAN;Via
2350;1;DRACONE;Via
2351;1;LICURGO;Via
2352;1;ERODOTO;Via
2353;1;ISOCRATE;Via
2354;1;GIULIO BECHI;Via
2355;1;CARLO ZUCCHI;Via
2356;1;SANT'ERLEMBALDO;Via
2357;3;GORLA;Pza
2358;1;LUIGI BERTELLI;Via
2359;1;CONEGLIANO;Via
2360;1;PIETRO TOSELLI;Via
2361;1;DOGALI;Via
2362;1;AGORDAT;Via
2363;1;PAOLO PARUTA;Via
2364;1;FANFULLA DA LODI;Via
2365;1;GIORGIO CHAVEZ;Via
2366;1;ARQUA';Via
2367;1;CLITUMNO;Via
2368;1;CARLO ESTERLE;Via
2369;1;LEONARDO CAMBINI;Via
2370;1;ENZO PETRACCONE;Via
2371;1;ATENE;Via
2372;1;ANACREONTE;Via
2373;1;ALDO TARABELLA;Via
2374;1;BRUNO CESANA;Via
2375;1;BENGASI;Via
2376;1;DERNA;Via
2377;1;ASSAB;Via
2378;2;DON LUIGI ORIONE;Vle
2379;1;ANGELO ZANARDINI;Via
2380;1;BENADIR;Via
2381;1;OROPA;Via
2382;1;TREVISO;Via
2383;1;GIULIO PERTICARI;Via
2384;1;BERNARDO CELENTANO;Via
2385;1;PADRE PLACIDO RICCARDI;Via
2386;1;MADRE ANNA EUGENIA PICCO;Via
2387;1;GIUBA;Via
2388;1;REGINA TEODOLINDA;Via
2389;1;RUGGERO LEONCAVALLO;Via
2390;1;PALMANOVA;Via
2391;3;SIRE RAUL;Pza
2392;1;TOLMEZZO;Via
2393;1;SIUSI;Via
2394;1;SANGRO;Via
2395;1;CARNIA;Via
2396;1;CRESCENZAGO;Via
2397;1;PUSIANO;Via
2398;1;GIOVANNI BATTISTA MONTEGGIA;Via
2399;1;LUCIO GIUNIO COLUMELLA;Via
2400;2;LOMBARDIA;Vle
2401;1;PINDARO;Via
2402;1;EUCLIDE;Via
2403;1;ERACLITO;Via
2404;1;EMPEDOCLE;Via
2405;1;PITAGORA;Via
2406;1;PLATONE;Via
2407;1;SOCRATE;Via
2408;1;GIUSEPPE BERTOLAIA;Via
2409;1;TALETE;Via
2410;1;ADRIANO;Via
2411;1;TRASIMENO;Via
2412;1;GIUSEPPE PELITTI;Via
2413;1;SAN MAMETE;Via
2414;1;IDRO;Via
2415;1;BORMIO;Via
2416;1;TANARO;Via
2417;1;VISERBA;Via
2418;3;PRECOTTO;Pza
2419;1;ANTONIO CACCIANINO;Via
2420;1;CASORETTO;Via
2421;1;LAMBRATE;Via
2422;1;LUIGI MANCINELLI;Via
2423;3;SAN MATERNO;Pza
2424;1;GABRIELE FALLOPPIO;Via
2425;1;ALFREDO CATALANI;Via
2426;1;NICCOLO' JOMMELLI;Via
2427;1;ANTONIO BAZZINI;Via
2428;1;ANDRE' MARIE AMPERE;Via
2429;1;ACCADEMIA;Via
2430;1;FELICE POGGI;Via
2431;1;VITTORIO BETTELONI;Via
2432;1;RAFFAELE CASNEDI;Via
2433;1;DELLA SILA;Via
2434;1;GALLA PLACIDIA;Via
2435;1;DELLA PALAZZETTA;Via
2436;1;PADRE GIOVANNI BATTISTA MARTINI;Via
2437;1;MARIO BIANCO;Via
2438;1;EZIO ANDOLFATO;Via
2439;1;FRIGIA;Via
2440;1;ALFREDO SOFFREDINI;Via
2441;1;GUIDO CAPELLI;Via
2442;1;BOLAMA;Via
2443;1;GIOVANNI LIVRAGHI;Via
2444;1;VIPACCO;Via
2445;1;BRUNICO;Via
2446;1;DOBERDO';Via
2447;1;GALENO;Via
2448;1;SANT'UGUZZONE;Via
2449;1;FORTEZZA;Via
2450;1;PORTO CORSINI;Via
2451;1;DEI DUMAS;Via
2452;1;ESIODO;Via
2453;1;ALGHERO;Via
2454;1;APELLE;Via
2455;1;DEMOSTENE;Via
2456;1;STEFANARDO DA VIMERCATE;Via
2457;1;NUORO;Via
2458;1;IGLESIAS;Via
2459;1;ASIAGO;Via
2460;1;PISINO;Via
2461;1;ORISTANO;Via
2462;1;ASTICO;Via
2463;1;GOLFO DEGLI ARANCI;Via
2464;1;CESARE ARICI;Via
2465;1;PAOLO GEROLAMO BIUMI;Via
2466;1;PIETRO MAGISTRETTI;Via
2467;1;ANDREA CESALPINO;Via
2468;1;MELETTE;Via
2469;1;MONTEFIOR;Via
2470;1;ARSIERO;Via
2471;1;GIROLAMO FRACASTORO;Via
2472;1;TREVIGLIO;Via
2473;1;DON LUIGI GUANELLA;Via
2474;1;LUIGI CISLAGHI;Via
2475;1;ONORATO BALZAC;Via
2476;1;GIAN GIACOMO GILINO;Via
2477;1;SASSARI;Via
2478;1;VAL DI FIEMME;Via
2479;1;VAL DI NON;Via
2480;1;FRATELLI POZZI;Via
2481;1;MONTE SAN GABRIELE;Via
2482;1;MINTURNO;Via
2483;1;PIRANO;Via
2484;1;CAGLIARI;Via
2485;1;TEOCRITO;Via
2486;3;DEI PICCOLI MARTIRI;Pza
2487;1;PONTE VECCHIO;Via
2488;1;ARISTOTELE;Via
2489;1;ARMANDO FALCONI;Via
2490;1;POMPEO MARIANI;Via
2491;1;PADRE GIOVANNI SEMERIA;Via
2492;4;ENRICO BIGATTI;Lgo
2493;1;VIPITENO;Via
2494;1;PONTE NUOVO;Via
2495;1;ANTONIO FRATTI;Via
2496;1;DEL RICORDO;Via
2497;1;ANTONIO MEUCCI;Via
2498;1;GIOVANNI BATTISTA PRANDINA;Via
2499;1;GIOVANNI BATTISTA CARTA;Via
2500;1;GIUSEPPE DE NOTARIS;Via
2501;1;CASCIA;Via
2502;1;FRANCESCO BRAMBILLA;Via
2503;1;AMBROGIO DE MARCHI GHERINI;Via
2504;1;ADELCHI;Via
2505;3;COSTANTINO;Pza
2506;1;AMALFI;Via
2507;1;DEMOCRITO;Via
2508;1;GIOVACCHINO BELLI;Via
2509;1;GIOVANNI MELI;Via
2510;1;MELCHIORRE CESAROTTI;Via
2511;1;JACOPO VITTORELLI;Via
2512;1;GIOVANNI PARADISI;Via
2513;1;MARIO PIERI;Via
2514;1;SAN GIOVANNI BATTISTA DE LA SALLE;Via
2515;1;MONDOVI';Via
2516;1;PAOLO TOSCANELLI DAL POZZO;Via
2517;1;ROTTOLE;Via
2518;1;ANGELO EMO;Via
2519;1;GIOVANNI VERRAZZANO;Via
2520;1;ALFREDO BACCARINI;Via
2521;1;VITTORIO BOTTEGO;Via
2522;1;FLUMENDOSA;Via
2523;1;ROVIGO;Via
2524;1;DON GIOVANNI CALABRIA;Via
2525;1;GIUSEPPE MARIA GIULIETTI;Via
2526;1;DOMENICO BERRA;Via
2527;1;SANTA MARIA ROSSA;Via
2528;1;BELLUNO;Via
2529;1;PIETRO DELLA VALLE;Via
2530;1;OLGETTINA;Via
2531;1;ANASSAGORA;Via
2532;1;RECANATI;Via
2533;1;MONTE PRATO MAGNO;Via
2534;1;GIANCARLO PUECHER;Via
2535;1;FRATELLI LEONARDO ED ERNESTO BAZZARO;Via
2536;1;FRANCESCO ZAMBRINI;Via
2537;1;ENEA SALMEGGIA;Via
2538;1;MONFALCONE;Via
2539;1;DERUTA;Via
2540;1;GIORGIO MARAZZANI;Via
2541;1;NARNI;Via
2542;1;BRA';Via
2543;1;RECCO;Via
2544;1;CORATO;Via
2545;1;MOLFETTA;Via
2546;1;ANDREA BREGNO;Via
2547;1;ROVATO;Via
2548;1;ORBETELLO;Via
2549;1;CASTANO;Via
2550;1;TEODOSIO;Via
2551;1;EUGENIO CAMERINI;Via
2552;1;POMPEO CAMBIASI;Via
2553;1;ANTONIO PICOZZI;Via
2554;1;ADOLFO WILDT;Via
2555;4;VINCENZO GEMITO;Lgo
2556;1;EMILIO OLIVARI;Via
2557;1;EUGENIO CARPI;Via
2558;1;ABANO;Via
2559;1;FRANCESCO INGEGNOLI;Via
2560;1;MONTE NEVOSO;Via
2561;3;PIERO GOBETTI;Pza
2562;1;GIAN BATTISTA BROCCHI;Via
2563;1;GUIDO GOZZANO;Via
2564;1;LUIGI CAPRANICA;Via
2565;1;DESIDERIO;Via
2566;1;ASTOLFO;Via
2567;1;GIOVANNI BOTTESINI;Via
2568;1;VIMINALE;Via
2569;1;ANTONIO SALIERI;Via
2570;1;GIUSEPPE MERZARIO;Via
2571;1;GIOVANNI PACINI;Via
2572;3;ENRICO BOTTINI;Pza
2573;1;GIOVANNI MILANI;Via
2574;3;CARLO DONEGANI;Pza
2575;1;AVERARDO BUSCHI;Via
2576;1;ANTONIO GROSSICH;Via
2577;1;AMBROGIO CAMPIGLIO;Via
2578;1;GIUSEPPE BARDELLI;Via
2579;1;DEGLI OROMBELLI;Via
2580;1;CARLO VALVASSORI PERONI;Via
2581;1;GIOVANNI BATTISTA VIOTTI;Via
2582;1;ANTONIO VALLISNERI;Via
2583;1;ANDREA ORCAGNA;Via
2584;1;FRATELLI FOSSATI;Via
2585;1;GIUSEPPE PONZIO;Via
2586;1;CESARE BERUTO;Via
2587;1;EDOARDO BASSINI;Via
2588;1;ANGELO RIZZOLI;Via
2589;1;FEDERICO JARACH;Via
2590;1;LUIGI DALLA PICCOLA;Via
2591;1;CANNETO;Via
2592;1;CIVITAVECCHIA;Via
2593;1;FRANCESCO PREDABISSI;Via
2594;1;CARLO CAZZANIGA;Via
2595;1;LISCATE;Via
2596;1;FEDERICO BELLAZZI;Via
2597;1;LUIGI CAROLI;Via
2598;1;CARLO LINATI;Via
2599;1;DON CARLO PORRO;Via
2600;1;SERGIO CORAZZINI;Via
2601;1;COSTANTINO LASCARIS;Via
2602;1;CESARE PAVESE;Via
2603;1;ADOLFO DE BOSIS;Via
2604;1;CLEMENTE REBORA;Via
2605;1;UMBERTO SABA;Via
2606;1;DINO CAMPANA;Via
2607;1;ENRICO SOMARE';Via
2608;1;CORRADO ALVARO;Via
2609;1;POMPEO BETTINI;Via
2610;10;CASCINA GOBBA;Cav
2611;28;CASCINA GOBBA;Rca
2612;10;MULINO DEL DOSSO;Cav
2613;1;MARTINO LUTERO;Via
2614;1;GIOVANNI CARNOVALI;Via
2615;1;VIRGILIO RANZATO;Via
2616;1;LUIGI CIRENEI;Via
2617;1;PIETRO VALDO;Via
2618;1;UGO MONNERET DE VILLAR;Via
2619;1;EDOARDO GILARDI;Via
2620;1;PAOLO GIACOMETTI;Via
2621;4;ENRICO MATTEI;Lgo
2622;1;CARLO DI FIRMIAN;Via
2623;1;COSTANTINO BRESCIANI TURRONI;Via
2624;1;PARMENIDE;Via
2625;1;ALCEO;Via
2626;1;ESOPO;Via
2627;1;DON GIUSEPPE DEL CORNO;Via
2628;1;UGO LA MALFA;Via
2629;1;EMILIO LUSSU;Via
2630;1;PIETRO NENNI;Via
2631;1;GIUSEPPE SARAGAT;Via
2632;1;GIANFRANCO MATTEI;Via
2634;1;TOMMASO PINI;Via
2635;1;PASSO MENDOLA;Via
2636;1;PASSO ROLLE;Via
2637;1;PASSO SELLA;Via
2638;1;CARLO ALBERTO PISANI DOSSI;Via
2639;4;TEL AVIV;Lgo
2640;1;VARALLO;Via
2641;1;BOVES;Via
2642;1;FRANCESCO RUBINO;Via
2643;1;VITTORIO CAPRARO;Via
2644;1;GIUSEPPE PURICELLI GUERRA;Via
2645;1;ROBERTO TREMELLONI;Via
2646;3;DON LUIGI BOROTTI;Pza
2647;1;MESTRE;Via
2648;1;STARO;Via
2649;1;BERNARDINO BELLINCIONE;Via
2650;1;PORDENONE;Via
2651;7;UDINE;Ple
2652;1;FELTRE;Via
2653;1;PLEZZO;Via
2654;3;MONTE TITANO;Pza
2655;1;RONCHI;Via
2656;1;MANIAGO;Via
2657;1;PONTE DI LEGNO;Via
2658;1;DURAZZO;Via
2659;1;ROMBON;Via
2660;1;PREDIL;Via
2661;1;RODANO;Via
2662;1;CARLO BERTOLAZZI;Via
2663;1;MUZIO SCEVOLA;Via
2664;2;DELLE RIMEMBRANZE DI LAMBRATE;Vle
2665;1;PIETRO ANDREA SACCARDO;Via
2666;1;CONSOLE FLAMINIO;Via
2667;1;CONTE ROSSO;Via
2668;1;GIOVANNI VENTURA;Via
2669;1;MASSIMIANO IMPERATORE;Via
2670;1;GAETANO SBODIO;Via
2671;1;MIRAMARE;Via
2672;1;OSLAVIA;Via
2673;1;CLETTO ARRIGHI;Via
2674;1;RICCARDO PITTERI;Via
2675;1;GIULIO DARDANONI;Via
2676;1;EGIDIO FOLLI;Via
2677;1;OFANTO;Via
2678;1;ALFONSO CORTI;Via
2679;1;DEI CANZI;Via
2680;1;GAETANO CRESPI;Via
2681;1;SAN FAUSTINO;Via
2682;1;LEONARDO BISTOLFI;Via
2683;1;ANTONIO TANZI;Via
2684;1;DOMENICO TRENTACOSTE;Via
2685;1;LUIGI BORGOMAINERIO;Via
2686;1;RAFFAELE RUBATTINO;Via
2688;1;GUALDO PRIORATO;Via
2689;1;SILVIO ZAMBALDI;Via
2690;1;OTTO E CAMILLO CIMA;Via
2691;1;CANELLI;Via
2692;1;LICATA;Via
2693;1;CASORIA;Via
2694;1;CASASCO;Via
2695;1;GIACINTO MARTORELLI;Via
2696;2;FEDERICO GARCIA LORCA;Vle
2697;2;GIUSEPPE MAROTTA;Vle
2698;2;VINCENT VAN GOGH;Vle
2699;1;ALBERTO ASCOLI;Via
2700;2;TURCHIA;Vle
2701;1;EX INTERNATI NEI LAGER NAZISTI;Via
2702;1;RENZO RICCI;Via
2703;3;CADUTI E DISPERSI IN RUSSIA;Pza
2704;1;DEI GIRASOLI;Via
2705;1;ORONZIO DE NORA;Via
2706;1;ARNALDO BADODI;Via
2707;7;MARTESANA;Ple
2708;1;CADUTI IN MISSIONE DI PACE;Via
2709;1;CADUTI DI MARCINELLE;Via
2710;3;VIGILI DEL FUOCO;Pza
2711;2;MARIA GRAZIA CUTULI;Vle
2712;1;PIERO PAJARDI;Via
2713;20;DEI MARTIRI LIBERTA' IRACHENI VITTIME TERROR;Par
2714;1;DON ROBERTO BIGIOGERA;Via
2715;2;CITTA' DI FIUME;Vle
2716;27;MARISA BELLISARIO;Grd
2717;1;VITTORIO GASSMAN;Via
2718;1;UGO TOGNAZZI;Via
2719;1;MARCELLO MASTROIANNI;Via
2720;1;ANTONIO DE CURTIS;Via
2721;1;UGO MULAS;Via
2722;27;GIULIO POLOTTI;Grd
2723;1;PADRE LODOVICO MORELL;Via
2724;27;CARLO BUONANTUONO E VINCENZO TUMMINELLO;Grd
2725;27;FAUSTO TINELLI E LORENZO IANNUCCI;Grd
2726;27;EZIO LUCARELLI;Grd
2727;20;FRANCESCO DI CATALDO;Par
2728;27;DON DOMENICO GHINELLI;Grd
2729;27;FRANCA RAME;Grd
2730;27;DON ELIA MANDELLI;Grd
2731;1;WERNER VON SIEMENS;Via
2732;12;MONSIGNOR EGIDIO VERGANI;Psg
2733;20;DELLA LAMBRETTA;Par
2734;20;SANDRA MONDAINI E RAIMONDO VIANELLO;Par
3002;27;LUIGI SANTUCCI;Grd
3004;27;TREDICI AVIATORI ITALIANI CADUTI A KINDU IN CONGO NELLA PRIMA MISSIONE UMANITARIA DI PACE IL GIORNO 11 NOVEMBRE 1961;Grd
3005;27;NOVE NOVEMBRE ANNIVERSARIO CADUTA MURO DI BERLINO;Grd
3007;4;MARINAI D'ITALIA;Lgo
3008;1;ARNALDO FRACCAROLI;Via
3009;1;ROSSO DI SAN SECONDO;Via
3010;1;SAN BARNABA;Via
3011;1;DELLA GUASTALLA;Via
3012;1;PAOLO ANDREANI;Via
3013;1;SANT'ANTONIO MARIA ZACCARIA;Via
3014;1;CARLO FREGUGLIA;Via
3015;23;DELLA GUASTALLA;Sit
3016;11;DI PORTA VITTORIA;Cso
3017;1;COLONNETTA;Via
3018;6;CESARE BATTISTI;Vpr
3019;1;CESARE BATTISTI;Via
3020;1;FILIPPO CORRIDONI;Via
3021;27;DELLA GUASTALLA;Grd
3022;1;CHIOSSETTO;Via
3023;3;SAN PIETRO IN GESSATE;Pza
3025;1;OTTORINO RESPIGHI;Via
3026;1;MANLIO E GIOACCHINO SAVARE';Via
3027;1;EUGENIO CHIESA;Via
3028;1;ENRICO DANDOLO;Via
3029;1;POMPEO LITTA;Via
3030;1;GAETANO DONIZETTI;Via
3031;1;CONSERVATORIO;Via
3032;1;CARLO FOLDI;Via
3033;1;PASSIONE;Via
3034;1;VINCENZO BELLINI;Via
3035;1;LIVORNO;Via
3036;1;PERUGIA;Via
3037;1;GIOVANNI MAYR;Via
3038;1;F.LLI GIUSEPPE E FRANCESCO CARLO MAGGIOLINI;Via
3039;1;MOZART;Via
3040;1;GIOACCHINO ROSSINI;Via
3041;1;VIVAIO;Via
3042;1;MICHELE BAROZZI;Via
3043;1;GABRIO SERBELLONI;Via
3044;1;CLARA MAFFEI;Via
3045;1;LUIGI AMEDEO MELEGARI;Via
3046;1;IPPOLITO PINDEMONTE;Via
3047;3;DEL TRICOLORE;Pza
3048;1;GIOVANNI RAIBERTI;Via
3049;1;PIETRO MAESTRI;Via
3050;2;BIANCA MARIA;Vle
3051;1;ENRICO CERNUSCHI;Via
3052;1;GIUSEPPE ZANARDELLI;Via
3053;3;CINQUE GIORNATE;Pza
3054;1;LUCIANO MANARA;Via
3055;1;PODGORA;Via
3056;1;ENRICO BESANA;Via
3057;1;EMILIO VISCONTI VENOSTA;Via
3058;1;FONTANA;Via
3059;2;REGINA MARGHERITA;Vle
3060;1;FRATELLI CAMPI;Via
3061;1;VICENZA;Via
3062;2;MONTE NERO;Vle
3063;2;PREMUDA;Vle
3064;1;ATTILIO DE LUIGI;Via
3065;1;CAPPUCCINI;Via
3066;1;PIETRO COSSA;Via
3067;3;ELEONORA DUSE;Pza
3068;1;LUIGI VITALI;Via
3069;1;LAMBERTO DE BERNARDI;Via
3070;1;FELICE BELLOTTI;Via
3071;1;AUGUSTO ANFOSSI;Via
3072;1;AMATORE SCIESA;Via
3073;1;EMILIO MOROSINI;Via
3074;11;VENTIDUE MARZO;Cso
3075;1;BEZZECCA;Via
3076;1;FRANCESCO ANZANI;Via
3077;1;CADORE;Via
3078;3;SANTA MARIA DEL SUFFRAGIO;Pza
3079;1;GALVANO FIAMMA;Via
3080;1;MARCONA;Via
3081;1;BENVENUTO CELLINI;Via
3082;1;LODOVICO MANCINI;Via
3083;1;PIETRO CALVI;Via
3084;1;FRANCESCO GUICCIARDINI;Via
3085;1;MACEDONIO MELLONI;Via
3086;1;ARCHIMEDE;Via
3087;1;BONVESIN DE LA RIVA;Via
3088;1;GOFFREDO MAMELI;Via
3089;1;FRATELLI BRONZETTI;Via
3090;1;CARLO POMA;Via
3091;1;CAMILLO HAJECH;Via
3092;1;GIUSEPPE PIOLTI DE' BIANCHI;Via
3093;1;SERAFINO DELL'UOMO;Via
3094;1;PAOLO E LUIGIA ARPESANI;Via
3095;1;VALENTINO PASINI;Via
3096;1;GIUSEPPE COMPAGNONI;Via
3097;1;OZIERI;Via
3098;1;GIAN BATTISTA NAZARI;Via
3099;1;GEROLAMO TURRONI;Via
3100;2;CAMPANIA;Vle
3101;7;SUSA;Ple
3102;2;ROMAGNA;Vle
3103;1;ABRAMO LINCOLN;Via
3104;1;GASPARE GOZZI;Via
3105;1;GIACINTO GALLINA;Via
3106;1;LEOPOLDO CICOGNARA;Via
3107;1;GIUDITTA SIDOLI;Via
3108;1;LUIGI VANVITELLI;Via
3109;1;GIULIO CERADINI;Via
3110;3;ERMETE NOVELLI;Pza
3111;1;FRANCESCO NULLO;Via
3112;3;GIUSEPPE GRANDI;Pza
3113;3;EMILIA;Pza
3114;2;PICENO;Vle
3115;2;DEI MILLE;Vle
3116;11;CONCORDIA;Cso
3117;3;RISORGIMENTO;Pza
3118;11;INDIPENDENZA;Cso
3119;7;DATEO;Ple
3120;11;PLEBISCITI;Cso
3121;1;GIULIO UBERTI;Via
3122;1;GUSTAVO MODENA;Via
3123;1;ANDREA DEL SARTO;Via
3124;1;BENIAMINO FRANKLIN;Via
3125;3;EDOARDO FERRAVILLA;Pza
3126;1;GIAN BATTISTA TIEPOLO;Via
3127;1;GAIO;Via
3128;1;ANDREA VERROCCHIO;Via
3129;1;FILIPPO JUVARA;Via
3130;1;DEI BARBARIGO;Via
3131;3;CARLO ERBA;Pza
3132;1;GIOVANNI PASCOLI;Via
3133;1;NINO BIXIO;Via
3134;1;ADELAIDE RISTORI;Via
3135;1;GIUSEPPE ABAMONTI;Via
3136;1;AUGUSTO RIGHI;Via
3137;1;APOLLODORO;Via
3138;1;SEBASTIANO DE ALBERTIS;Via
3139;1;CALTANISSETTA;Via
3140;2;MUGELLO;Vle
3141;1;GIOVANNI CENA;Via
3142;1;ANTONIO DOSSI;Via
3143;1;FRANCESCO REZZONICO;Via
3144;1;CIPRO;Via
3145;2;UMBRIA;Vle
3146;1;DELLA COMMENDA;Via
3147;1;FRANCESCO DAVERIO;Via
3148;3;UMANITARIA;Pza
3149;1;MANFREDO FANTI;Via
3150;1;PACE;Via
3151;1;DEL RUZZANTE;Via
3152;1;PASQUALE SOTTOCORNO;Via
3153;1;MARIO GIURIATI;Via
3154;1;ALFONSO GATTO;Via
3155;1;PIETRO MASCAGNI;Via
3156;1;EBOLI;Via
3158;1;GIOVANNI COVA;Via
3159;1;FRANCESCO CUCCHI;Via
3160;1;LUCANO;Via
3161;1;ANGELO DUBINI;Via
3162;1;FILIPPINO DEGLI ORGANI;Via
3163;7;VINCENZO CUOCO;Ple
3164;3;MICHELE CAPPELLI;Pza
3165;1;DAVIDE CARNAGHI;Via
3166;3;MARIA ADELAIDE DI SAVOIA;Pza
3167;1;GASPARE ASELLI;Via
3168;1;GAETANO STRAMBIO;Via
3169;1;VIGILIO INAMA;Via
3170;7;PAOLO GORINI;Ple
3171;1;CARLO FORLANINI;Via
3172;1;DEI CONTARINI;Via
3173;3;DOMENICO ASPARI;Pza
3174;4;RIO DE JANEIRO;Lgo
3175;2;GIUSTINIANO;Vle
3176;3;ISAIA GRAZIADIO ASCOLI;Pza
3177;1;PAULLO;Via
3178;2;MOLISE;Vle
3179;1;PIETRO MICCA;Via
3180;1;ANTONIO KRAMER;Via
3181;1;CARLO POERIO;Via
3182;3;FRATELLI BANDIERA;Pza
3183;1;CARLO GOLDONI;Via
3184;1;CIRO MENOTTI;Via
3185;1;CASTEL MORRONE;Via
3186;1;SPARTACO;Via
3187;1;ANTONIO FOGAZZARO;Via
3188;1;CLUSONE;Via
3189;1;BERGAMO;Via
3190;1;PRESOLANA;Via
3191;1;ANDREA MAFFEI;Via
3192;1;PROPERZIO;Via
3193;1;SILIO ITALICO;Via
3194;1;ANGELO MAJ;Via
3195;1;COMELICO;Via
3196;1;SIMONE D'ORSENIGO;Via
3197;1;MAESTRI CAMPIONESI;Via
3198;1;PERUGINO;Via
3199;1;FRIULI;Via
3200;1;REZIA;Via
3201;1;GIUSEPPE COLOMBO;Via
3202;1;LUIGI MANGIAGALLI;Via
3203;1;SANDRO BOTTICELLI;Via
3204;1;BEATO ANGELICO;Via
3205;1;GUIDO RENI;Via
3206;1;CESARE SALDINI;Via
3207;1;MORETTO DA BRESCIA;Via
3208;1;SANGALLO;Via
3209;1;GIOVANNI BRIOSI;Via
3210;1;MONTE ORTIGARA;Via
3211;1;COSTANZA ARCONATI;Via
3212;1;VERTOIBA;Via
3213;1;MARCO GREPPI;Via
3214;1;GAETANO STRIGELLI;Via
3215;1;SCIPIONE PISTRUCCI;Via
3216;3;IMPERATORE TITO;Pza
3217;1;BALDASSARE OLTROCCHI;Via
3218;1;CERVIGNANO;Via
3219;7;FERDINANDO MARTINI;Ple
3220;1;LAURA CICERI VISCONTI;Via
3221;3;INSUBRIA;Pza
3222;1;FERRUCCIO BUSONI;Via
3223;1;CAPOSILE;Via
3224;1;LUISA SANFELICE;Via
3225;1;CALVAIRATE;Via
3226;1;UGO TOMMEI;Via
3227;1;DEGLI ETRUSCHI;Via
3228;1;GIOVANNI ANTONIO AMADEO;Via
3229;1;ALESSANDRO VISCONTI D'ARAGONA;Via
3230;1;RICCARDO ARNO';Via
3231;1;AUGUSTO VANZETTI;Via
3232;1;ENRICO CARUSO;Via
3233;1;ALESSANDRO MILESI;Via
3234;4;ORESTE MURANI;Lgo
3235;1;FILIPPO TAJANI;Via
3236;1;ETTORE PALADINI;Via
3237;27;ORESTE DEL BUONO;Grd
3240;1;VAL CAFFARO;Via
3241;1;TEMISTOCLE CALZECCHI;Via
3242;1;ORTICA;Via
3243;1;ARCANGELO CORELLI;Via
3244;1;DALMAZIO BIRAGO;Via
3245;1;ILLIRICO;Via
3246;1;AJACCIO;Via
3247;1;SAN BENIGNO;Via
3248;1;LUIGI DOTTESIO;Via
3249;1;FRANCESCO VILLA;Via
3250;10;BUCCARI;Cav
3251;1;TUCIDIDE;Via
3252;1;AQUILA;Via
3253;1;GIOVANNI DA MILANO;Via
3254;2;ARGONNE;Vle
3255;1;FRANCESCO REINA;Via
3256;1;GIANCARLO SISMONDI;Via
3257;1;GIACOMO ZANELLA;Via
3258;1;TERENZIO;Via
3259;1;GIUSEPPE LONGHI;Via
3260;1;TAVERNA;Via
3261;1;SALESINA;Via
3262;2;CORSICA;Vle
3263;1;GIOVANNI BATTISTA PIRANESI;Via
3264;1;FEDELE SOPRANZI;Via
3265;1;LUCIO APULEJO;Via
3266;1;FILIPPO LAVAGNA;Via
3267;1;FRANCESCO BARTOLOZZI;Via
3268;1;ANNIBALE GRASSELLI;Via
3269;1;AZZO CARBONERA;Via
3270;1;LUIGI CALAMATTA;Via
3271;1;PADRE MASSIMILIANO KOLBE;Via
3272;1;LUIGI DE ANDREIS;Via
3273;1;LUISA BATTISTOTTI SASSI;Via
3274;1;MONTE SUELLO;Via
3275;1;LUIGI DEVOTO;Via
3276;1;SANREMO;Via
3277;1;CARDINALE GIUSEPPE MEZZOFANTI;Via
3278;1;ROBERTO ARDIGO';Via
3279;1;NEGROLI;Via
3280;1;LOMELLINA;Via
3281;1;DRUSO;Via
3282;1;LABEONE;Via
3283;1;UMBERTO MASOTTO;Via
3284;1;ANTONIO SMAREGLIA;Via
3285;1;OSTIGLIA;Via
3286;3;ADIGRAT;Pza
3287;1;FRANCESCO DALL'ONGARO;Via
3288;1;LUIGI FRAPOLLI;Via
3289;1;SIGHELE;Via
3290;1;CATANIA;Via
3291;1;FILIPPO CARONTI;Via
3292;1;PIETRO CIRONI;Via
3293;1;CAPOLAGO;Via
3294;1;MARCIANO;Via
3295;1;PANNONIA;Via
3296;1;SANT'ACHILLEO;Via
3297;1;DON CARLO SAN MARTINO;Via
3298;1;SAN NEREO;Via
3299;4;PORTO DI CLASSE;Lgo
3300;3;ANDREA FUSINA;Pza
3301;4;ENRICO AGOSTINO GRIFFINI;Lgo
3302;1;ALFONSO COSSA;Via
3303;1;CARLO GARAVAGLIA;Via
3304;1;ALESSANDRO MAZZUCOTELLI;Via
3305;4;GIANNI RODARI;Lgo
3306;3;ARTIGIANATO;Pza
3307;1;ERMANNO BARIGOZZI;Via
3308;1;EUGENIO BELLOSIO;Via
3309;1;CESARE TALLONE;Via
3310;1;DECEMVIRI;Via
3311;1;PIETRO DA CORTONA;Via
3312;3;FRANCESCO GUARDI;Pza
3313;1;CANALETTO;Via
3314;1;ANDREA PELLIZZONE;Via
3315;1;FERDINANDO MARESCALCHI;Via
3316;3;SAN GEROLAMO;Pza
3317;1;CAVRIANA;Via
